user_id,churned,days_since_last_trip_x,days_since_last_session,trips_last_7_days,trips_last_30_days_x,trips_last_60_days,trips_last_90_days,monetary_total_x,monetary_avg,trips_lifetime,monetary_last_30d,days_since_last_trip_y,trips_last_30_days_y,monetary_total_y,recency_score,frequency_score,monetary_score,rfm_score_combined,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,avg_driver_received,sessions_last_30d,sessions_last_60d,avg_time_on_app,avg_pages_visited,session_conversion_rate,engagement_score,account_age_days,r30,p30,activity_trend,activity_ratio,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R05318,0,7,0.0,0,3,7,10,507.04,21.13,24,76.42699999999999,7,3,507.04,4,5,5,14,27.0,15.74,1.23,0.25,0.58,0.29,0.25,0,4.167,4.167,5.0,5.0,28.4,3.6,0.2,102.24,269,3.0,4.0,-1.0,0.75,24,1,4.3,0,1
R05319,0,12,0.0,0,2,4,8,413.74,15.91,26,36.08,12,2,413.74,3,4,4,11,30.31,14.21,1.1,0.15,0.31,0.23,0.38,0,4.358,4.358,11.0,11.0,103.0,3.55,0.0,365.65,729,2.0,2.0,0.0,1.0,25,0,4.1,1,0
R05320,0,11,0.0,0,6,7,10,574.6,22.1,26,142.296,11,6,574.6,3,5,5,13,33.81,15.84,1.25,0.42,0.19,0.31,0.31,0,4.162,4.162,2.0,2.0,10.0,2.5,0.0,25.0,494,6.0,1.0,5.0,6.0,26,0,4.8,1,0
R05321,0,17,0.0,0,2,3,6,567.14,22.69,25,26.35,17,2,567.14,2,4,5,11,28.4,17.06,1.2,0.36,0.12,0.2,0.24,0,4.28,4.28,4.0,4.0,31.0,4.5,0.0,139.5,670,2.0,1.0,1.0,2.0,24,0,5.0,0,0
R05322,0,25,0.0,0,1,2,5,224.32,14.02,16,10.32,25,1,224.32,2,2,1,5,31.31,12.9,1.02,0.31,0.25,0.19,0.19,0,4.238,4.238,3.0,3.0,16.0,2.67,0.0,42.72,220,1.0,1.0,0.0,1.0,16,1,4.0,0,2
R05323,0,4,0.0,1,1,1,3,395.76,17.21,23,10.82,4,1,395.76,4,2,3,9,31.65,15.13,1.11,0.39,0.35,0.26,0.13,0,4.204,4.204,5.0,5.0,36.6,2.2,0.0,80.52,512,1.0,0.0,1.0,1.0,23,1,4.8,0,2
R05324,0,31,0.0,0,0,4,5,423.97,18.43,23,0.0,31,0,423.97,1,1,4,6,40.09,14.33,1.21,0.26,0.48,0.26,0.3,0,4.13,4.13,4.0,4.0,69.0,4.0,0.25,276.0,445,0.0,4.0,-4.0,0.0,23,0,4.9,0,2
R05325,0,15,0.0,0,2,2,5,288.37,18.02,16,23.58,15,2,288.37,3,4,1,8,29.19,15.45,1.07,0.62,0.38,0.31,0.12,0,4.488,4.488,3.0,3.0,154.33,1.33,0.33,205.26,618,2.0,0.0,2.0,2.0,14,0,5.0,3,2
R05326,0,10,0.0,0,2,5,7,467.42,20.32,23,41.369,10,2,467.42,3,4,5,12,32.26,16.83,1.13,0.43,0.3,0.35,0.17,0,4.222,4.222,4.0,4.0,52.0,4.0,0.25,208.0,466,2.0,3.0,-1.0,0.67,23,0,3.5,1,2
R05327,0,15,0.0,0,1,2,7,502.05,17.93,28,10.01,15,1,502.05,3,2,5,10,33.04,14.53,1.14,0.36,0.32,0.29,0.21,0,4.3,4.3,4.0,4.0,88.75,3.5,0.25,310.62,193,1.0,1.0,0.0,1.0,28,0,4.6,1,0
R05329,0,7,0.0,0,3,5,6,511.04,30.06,17,63.4,7,3,511.04,4,5,5,14,38.18,20.73,1.36,0.24,0.47,0.41,0.53,0,4.071,4.071,3.0,3.0,58.33,3.0,0.0,174.99,87,3.0,2.0,1.0,1.5,17,0,4.5,0,1
R05331,1,8,0.0,0,1,3,3,320.73,17.82,18,14.88,8,1,320.73,4,2,2,8,33.39,15.69,1.09,0.22,0.61,0.39,0.06,0,4.189,4.189,6.0,6.0,100.5,2.5,0.17,251.25,476,1.0,2.0,-1.0,0.5,18,0,3.3,1,1
R05332,0,9,0.0,0,1,3,4,416.64,18.94,22,30.498,9,1,416.64,4,2,4,10,35.27,15.86,1.12,0.55,0.5,0.32,0.23,0,4.059,4.059,4.0,4.0,248.0,2.0,0.25,496.0,591,1.0,2.0,-1.0,0.5,21,0,4.6,2,1
R05333,0,22,0.0,0,2,2,4,401.49,21.13,19,33.11,22,2,401.49,2,4,4,10,29.79,16.84,1.18,0.32,0.47,0.32,0.26,0,4.079,4.079,5.0,5.0,37.2,3.4,0.2,126.48,310,2.0,0.0,2.0,2.0,19,1,4.4,1,1
R05334,0,3,0.0,1,3,3,7,339.0,16.95,20,61.521,3,3,339.0,5,5,2,12,35.0,14.26,1.12,0.4,0.5,0.25,0.25,0,4.15,4.15,10.0,10.0,65.2,3.2,0.2,208.64,662,3.0,0.0,3.0,3.0,20,1,5.0,0,1
R05336,0,11,0.0,0,2,2,4,296.83,15.62,19,33.04,11,2,296.83,3,4,2,9,32.79,14.15,1.06,0.16,0.11,0.16,0.11,0,4.3,4.3,3.0,3.0,80.33,1.67,0.33,134.15,213,2.0,0.0,2.0,2.0,19,1,4.6,0,0
R05337,0,1,0.0,1,1,2,4,389.23,21.62,18,11.044,1,1,389.23,5,2,3,10,37.67,16.87,1.24,0.22,0.33,0.33,0.39,0,4.339,4.339,1.0,1.0,7.0,5.0,0.0,35.0,321,1.0,1.0,0.0,1.0,18,0,4.0,1,2
R05338,0,22,0.0,0,2,2,4,378.47,19.92,19,26.952,22,2,378.47,2,4,3,9,33.05,15.61,1.16,0.16,0.32,0.21,0.26,0,4.353,4.353,2.0,2.0,60.5,1.0,0.5,60.5,135,2.0,0.0,2.0,2.0,19,1,4.7,0,0
R05339,0,47,0.0,0,0,1,1,325.11,23.22,14,0.0,47,0,325.11,1,1,2,4,31.64,16.09,1.26,0.57,0.64,0.14,0.36,0,4.071,4.071,6.0,6.0,43.33,2.83,0.17,122.62,350,0.0,1.0,-1.0,0.0,13,0,4.1,2,1
R05341,0,16,0.0,0,3,3,4,325.87,14.81,22,48.102000000000004,16,3,325.87,3,5,2,10,29.68,13.65,1.05,0.32,0.45,0.32,0.14,0,4.209,4.209,3.0,3.0,41.67,3.67,0.0,152.93,327,3.0,0.0,3.0,3.0,20,0,4.9,1,1
R05342,1,4,0.0,1,3,4,4,415.39,19.78,21,83.82000000000001,4,3,415.39,4,5,4,13,28.29,15.45,1.16,0.38,0.33,0.29,0.19,0,4.19,4.19,6.0,6.0,55.5,3.0,0.17,166.5,678,3.0,1.0,2.0,3.0,21,1,4.9,0,2
R05344,0,19,0.0,0,1,2,4,424.48,23.58,18,41.16,19,1,424.48,2,2,4,8,31.28,17.16,1.24,0.44,0.17,0.17,0.39,0,4.378,4.378,2.0,2.0,20.0,2.0,0.0,40.0,346,1.0,1.0,0.0,1.0,18,0,4.6,0,0
R05345,0,41,0.0,0,0,3,6,416.46,18.11,23,0.0,41,0,416.46,1,1,4,6,32.3,14.5,1.16,0.3,0.43,0.22,0.22,0,4.243,4.243,3.0,3.0,74.0,3.0,0.0,222.0,542,0.0,3.0,-3.0,0.0,22,0,3.8,0,1
R05346,0,46,0.0,0,0,2,4,460.37,18.41,25,0.0,46,0,460.37,1,1,4,6,33.12,15.35,1.14,0.28,0.48,0.2,0.24,0,4.348,4.348,2.0,2.0,188.0,1.5,0.0,282.0,515,0.0,2.0,-2.0,0.0,23,0,3.9,0,1
R05347,0,34,0.0,0,0,3,5,328.86,17.31,19,0.0,34,0,328.86,1,1,2,4,36.53,14.4,1.14,0.26,0.21,0.26,0.11,0,4.395,4.395,8.0,8.0,40.62,3.5,0.38,142.17,288,0.0,3.0,-3.0,0.0,18,0,3.9,0,2
R05348,0,76,0.0,0,0,0,6,344.99,17.25,20,0.0,76,0,344.99,1,1,2,4,27.75,14.96,1.1,0.3,0.5,0.35,0.25,0,4.025,4.025,3.0,3.0,46.33,3.67,0.0,170.03,178,0.0,0.0,0.0,0.0,19,0,4.5,0,1
R05349,0,23,0.0,0,2,2,6,440.19,22.01,20,28.161,23,2,440.19,2,4,4,10,32.75,16.6,1.22,0.3,0.5,0.4,0.1,0,4.23,4.23,6.0,6.0,17.17,1.83,0.0,31.42,291,2.0,0.0,2.0,2.0,20,0,4.6,1,2
R05352,0,2,0.0,1,2,4,5,349.97,14.58,24,32.22,2,2,349.97,5,4,3,12,31.21,13.26,1.09,0.21,0.25,0.25,0.29,0,4.167,4.167,4.0,4.0,197.75,2.25,0.0,444.94,551,2.0,2.0,0.0,1.0,23,0,3.8,0,0
R05353,1,41,0.0,0,0,1,5,513.8,20.55,25,0.0,41,0,513.8,1,1,5,7,35.6,16.67,1.12,0.6,0.16,0.32,0.2,0,4.2,4.2,5.0,5.0,46.4,3.4,0.0,157.76,264,0.0,1.0,-1.0,0.0,25,0,5.0,2,2
R05354,0,18,0.0,0,1,2,4,411.32,18.7,22,11.68,18,1,411.32,2,2,4,8,36.36,15.43,1.11,0.45,0.32,0.14,0.09,0,4.25,4.25,5.0,5.0,139.4,3.4,0.2,473.96,714,1.0,1.0,0.0,1.0,22,0,4.2,0,0
R05356,0,4,0.0,1,2,2,4,358.46,17.07,21,65.39200000000001,4,2,358.46,4,4,3,11,26.67,14.82,1.1,0.33,0.33,0.29,0.33,0,4.19,4.19,4.0,4.0,74.75,4.0,0.5,299.0,507,2.0,0.0,2.0,2.0,21,0,3.8,0,0
R05357,1,7,0.0,0,3,3,3,361.68,20.09,18,39.824,7,3,361.68,4,5,3,12,33.61,15.23,1.13,0.56,0.39,0.33,0.17,0,4.178,4.178,3.0,3.0,173.67,3.0,0.0,521.01,438,3.0,0.0,3.0,3.0,17,1,4.0,2,1
R05358,0,45,0.0,0,0,1,5,558.61,22.34,25,0.0,45,0,558.61,1,1,5,7,30.68,17.05,1.2,0.68,0.16,0.4,0.32,0,4.236,4.236,7.0,7.0,100.14,3.14,0.29,314.44,289,0.0,1.0,-1.0,0.0,24,0,5.0,2,2
R05359,0,4,0.0,1,2,3,7,365.73,20.32,18,50.906000000000006,4,2,365.73,4,4,3,11,33.28,16.02,1.21,0.22,0.17,0.17,0.33,0,4.339,4.339,6.0,6.0,76.83,3.83,0.0,294.26,145,2.0,1.0,1.0,2.0,18,0,5.0,1,2
R05360,0,22,0.0,0,1,1,3,360.72,15.68,23,9.48,22,1,360.72,2,2,3,7,28.48,13.89,1.1,0.26,0.35,0.3,0.17,0,4.117,4.117,10.0,10.0,208.7,3.3,0.0,688.71,578,1.0,0.0,1.0,1.0,23,0,4.1,0,0
R05361,0,17,0.0,0,2,5,6,233.31,13.72,17,25.61,17,2,233.31,2,4,1,7,33.47,12.42,1.02,0.59,0.47,0.18,0.12,0,4.147,4.147,10.0,10.0,68.6,3.1,0.4,212.66,143,2.0,3.0,-1.0,0.67,17,0,4.8,2,1
R05362,0,1,0.0,1,1,1,3,287.84,22.14,13,20.352,1,1,287.84,5,2,1,8,33.38,17.19,1.2,0.23,0.15,0.38,0.15,0,4.169,4.169,5.0,5.0,162.4,3.8,0.2,617.12,502,1.0,0.0,1.0,1.0,12,1,3.9,0,0
R05363,0,17,0.0,0,1,1,2,114.04,16.29,7,11.92,17,1,114.04,2,2,1,5,31.71,13.63,1.19,0.14,0.14,0.29,0.0,0,4.329,4.329,9.0,9.0,123.56,3.0,0.11,370.68,63,1.0,0.0,1.0,1.0,7,0,4.2,0,0
R05364,0,6,0.0,1,1,2,3,247.48,16.5,15,10.36,6,1,247.48,4,2,1,7,34.47,14.47,1.11,0.27,0.27,0.13,0.2,0,3.973,3.973,6.0,6.0,114.33,3.17,0.17,362.43,473,1.0,1.0,0.0,1.0,15,0,4.4,0,0
R05365,0,27,0.0,0,1,3,5,342.0,17.1,20,27.765,27,1,342.0,2,2,2,6,32.0,14.44,1.12,0.2,0.45,0.3,0.1,0,3.895,3.895,7.0,7.0,87.86,2.57,0.29,225.8,595,1.0,2.0,-1.0,0.5,20,0,4.0,1,1
R05366,0,38,0.0,0,0,2,3,297.79,18.61,16,0.0,38,0,297.79,1,1,2,4,38.75,15.93,1.09,0.25,0.12,0.38,0.19,0,4.112,4.112,7.0,7.0,32.0,3.86,0.14,123.52,621,0.0,2.0,-2.0,0.0,15,0,4.2,1,0
R05367,0,14,0.0,0,3,5,6,376.67,23.54,16,47.802,14,3,376.67,3,5,3,11,32.38,17.32,1.19,0.19,0.56,0.44,0.19,0,4.381,4.381,2.0,2.0,121.0,1.5,0.0,181.5,248,3.0,2.0,1.0,1.5,15,0,4.0,0,1
R05368,0,39,0.0,0,0,3,4,299.5,21.39,14,0.0,39,0,299.5,1,1,2,4,39.71,17.37,1.15,0.71,0.64,0.21,0.21,0,4.336,4.336,2.0,2.0,192.5,2.5,0.0,481.25,297,0.0,3.0,-3.0,0.0,14,0,4.7,2,1
R05369,1,29,0.0,0,1,3,5,339.39,22.63,15,17.01,29,1,339.39,2,2,2,6,29.0,17.74,1.21,0.33,0.27,0.4,0.6,0,4.153,4.153,3.0,3.0,22.0,2.67,0.0,58.74,640,1.0,2.0,-1.0,0.5,15,1,4.7,0,1
R05370,0,9,0.0,0,2,10,10,475.86,18.3,26,30.36,9,2,475.86,4,4,5,13,32.62,15.26,1.12,0.58,0.23,0.23,0.23,0,4.288,4.288,4.0,4.0,19.25,3.0,0.25,57.75,428,2.0,8.0,-6.0,0.25,25,1,4.6,3,0
R05372,0,19,0.0,0,2,4,8,481.72,22.94,21,58.623999999999995,19,2,481.72,2,4,5,11,36.1,18.09,1.16,0.33,0.29,0.19,0.29,0,3.981,3.981,5.0,5.0,85.6,2.2,0.2,188.32,233,2.0,2.0,0.0,1.0,19,0,4.6,0,0
R05373,0,10,0.0,0,2,3,8,412.09,17.92,23,27.840000000000003,10,2,412.09,3,4,4,11,38.13,15.77,1.08,0.22,0.43,0.35,0.13,0,3.878,3.878,8.0,8.0,46.0,2.62,0.12,120.52,74,2.0,1.0,1.0,2.0,23,0,5.0,0,1
R05375,1,5,0.0,1,2,5,11,449.56,19.55,23,35.77,5,2,449.56,4,4,4,12,30.7,15.91,1.13,0.22,0.04,0.35,0.3,0,4.217,4.217,5.0,5.0,48.6,3.4,0.0,165.24,591,2.0,3.0,-1.0,0.67,23,0,4.2,0,2
R05376,1,2,0.0,2,2,2,2,217.05,16.7,13,36.605000000000004,2,2,217.05,5,4,1,10,38.38,14.55,1.07,0.54,0.15,0.23,0.08,0,4.115,4.115,5.0,5.0,43.2,2.2,0.6,95.04,448,2.0,0.0,2.0,2.0,13,0,4.3,2,0
R05377,0,3,0.0,2,3,4,5,385.52,16.76,23,70.97,3,3,385.52,5,5,3,13,36.7,14.38,1.1,0.43,0.22,0.26,0.13,0,4.122,4.122,4.0,4.0,95.25,2.75,0.0,261.94,523,3.0,1.0,2.0,3.0,23,0,4.4,0,2
R05378,0,6,0.0,1,1,1,2,312.71,18.39,17,36.29,6,1,312.71,4,2,2,8,30.41,14.63,1.18,0.47,0.53,0.18,0.18,0,4.165,4.165,9.0,9.0,131.67,2.78,0.11,366.04,580,1.0,0.0,1.0,1.0,17,0,4.6,0,1
R05379,0,55,0.0,0,0,1,6,305.59,16.08,19,0.0,55,0,305.59,1,1,2,4,31.37,14.21,1.04,0.47,0.47,0.32,0.0,0,4.011,4.011,3.0,3.0,98.0,4.0,0.0,392.0,492,0.0,1.0,-1.0,0.0,19,1,5.0,0,1
R05381,0,7,0.0,0,1,1,1,198.03,15.23,13,20.84,7,1,198.03,4,2,1,7,31.77,14.06,1.04,0.38,0.38,0.31,0.15,0,4.054,4.054,3.0,3.0,43.0,3.33,0.33,143.19,100,1.0,0.0,1.0,1.0,13,0,3.7,0,1
R05382,0,12,0.0,0,1,4,9,444.86,19.34,23,9.62,12,1,444.86,3,2,4,9,30.61,15.16,1.12,0.35,0.09,0.3,0.09,0,4.283,4.283,3.0,3.0,92.67,2.67,0.0,247.43,124,1.0,3.0,-2.0,0.33,23,0,4.5,1,0
R05383,0,39,0.0,0,0,4,4,281.73,16.57,17,0.0,39,0,281.73,1,1,1,3,43.82,14.13,1.14,0.29,0.35,0.18,0.24,0,4.106,4.106,4.0,4.0,122.0,4.0,0.25,488.0,538,0.0,4.0,-4.0,0.0,15,0,3.9,0,2
R05384,0,31,0.0,0,0,5,8,507.39,21.14,24,0.0,31,0,507.39,1,1,5,7,33.67,16.92,1.16,0.29,0.17,0.29,0.17,0,4.379,4.379,5.0,5.0,43.4,4.0,0.6,173.6,464,0.0,5.0,-5.0,0.0,24,1,5.0,1,0
R05385,0,12,0.0,0,1,4,4,304.12,15.21,20,8.04,12,1,304.12,3,2,2,7,27.3,13.75,1.08,0.25,0.25,0.1,0.1,0,4.345,4.345,6.0,6.0,64.17,3.17,0.17,203.42,523,1.0,3.0,-2.0,0.33,19,1,3.7,1,2
R05386,0,27,0.0,0,1,2,4,282.91,21.76,13,30.329,27,1,282.91,2,2,1,5,26.62,15.94,1.25,0.23,0.46,0.31,0.46,0,4.185,4.185,5.0,5.0,54.6,2.6,0.2,141.96,672,1.0,1.0,0.0,1.0,13,0,5.0,0,1
R05387,0,28,0.0,0,1,2,5,472.71,20.55,23,13.2,28,1,472.71,2,2,5,9,32.96,15.27,1.2,0.43,0.17,0.26,0.26,0,4.23,4.23,2.0,2.0,428.0,2.0,0.0,856.0,69,1.0,1.0,0.0,1.0,23,0,5.0,0,0
R05388,0,8,0.0,0,1,1,3,384.03,16.0,24,11.5,8,1,384.03,4,2,3,9,24.54,14.17,1.07,0.29,0.67,0.21,0.17,0,4.129,4.129,6.0,6.0,81.83,2.5,0.17,204.58,353,1.0,0.0,1.0,1.0,24,1,4.1,0,1
R05389,0,11,0.0,0,1,3,6,368.96,18.45,20,18.94,11,1,368.96,3,2,3,8,27.9,15.03,1.14,0.3,0.35,0.35,0.1,0,4.505,4.505,4.0,4.0,22.5,2.0,0.0,45.0,96,1.0,2.0,-1.0,0.5,19,0,4.4,0,0
R05390,0,33,0.0,0,0,4,4,469.42,21.34,22,0.0,33,0,469.42,1,1,5,7,32.82,16.52,1.25,0.18,0.36,0.27,0.14,0,4.177,4.177,7.0,7.0,60.0,3.29,0.0,197.4,86,0.0,4.0,-4.0,0.0,22,0,4.4,1,2
R05391,0,22,0.0,0,1,3,7,428.12,18.61,23,43.485,22,1,428.12,2,2,4,8,32.22,14.84,1.16,0.43,0.3,0.3,0.04,0,4.287,4.287,7.0,7.0,54.57,2.43,0.29,132.61,159,1.0,2.0,-1.0,0.5,22,0,4.8,3,0
R05392,0,23,0.0,0,1,2,4,488.63,27.15,18,46.295,23,1,488.63,2,2,5,9,26.39,18.84,1.33,0.56,0.17,0.22,0.44,0,4.317,4.317,4.0,4.0,132.5,2.0,0.0,265.0,285,1.0,1.0,0.0,1.0,18,0,4.1,0,2
R05393,0,12,0.0,0,3,4,6,433.83,18.86,23,98.3,12,3,433.83,3,5,4,12,37.17,15.71,1.13,0.22,0.22,0.17,0.09,0,4.317,4.317,7.0,7.0,214.0,2.57,0.14,549.98,213,3.0,1.0,2.0,3.0,23,1,5.0,1,0
R05394,0,21,0.0,0,2,2,3,354.4,19.69,18,44.786,21,2,354.4,2,4,3,9,32.83,16.03,1.14,0.33,0.22,0.39,0.06,0,4.411,4.411,1.0,1.0,49.0,2.0,0.0,98.0,129,2.0,0.0,2.0,2.0,18,1,5.0,0,0
R05395,0,3,0.0,1,2,4,8,403.04,20.15,20,22.73,3,2,403.04,5,4,4,13,34.7,16.25,1.15,0.4,0.3,0.35,0.3,0,4.245,4.245,5.0,5.0,91.8,3.0,0.4,275.4,521,2.0,2.0,0.0,1.0,20,1,5.0,0,1
R05396,0,14,0.0,0,3,4,4,416.34,23.13,18,66.782,14,3,416.34,3,5,4,12,27.33,16.75,1.25,0.56,0.44,0.28,0.33,0,4.25,4.25,5.0,5.0,37.2,2.4,0.4,89.28,406,3.0,1.0,2.0,3.0,17,1,4.8,2,1
R05397,0,6,0.0,1,3,4,6,354.1,16.1,22,32.730000000000004,6,3,354.1,4,5,3,12,28.09,14.33,1.06,0.36,0.36,0.27,0.14,0,4.155,4.155,4.0,4.0,58.25,3.25,0.0,189.31,304,3.0,1.0,2.0,3.0,21,0,5.0,1,1
R05398,0,5,0.0,1,1,2,4,521.01,19.3,27,11.946,5,1,521.01,4,2,5,11,30.0,15.44,1.17,0.33,0.59,0.3,0.22,0,3.985,3.985,6.0,6.0,46.17,2.67,0.0,123.27,324,1.0,1.0,0.0,1.0,26,0,4.3,0,1
R05399,0,11,0.0,0,1,2,3,122.35,15.29,8,14.39,11,1,122.35,3,2,1,6,26.5,13.84,1.09,0.25,0.38,0.12,0.0,0,4.525,4.525,4.0,4.0,55.25,2.75,0.5,151.94,317,1.0,1.0,0.0,1.0,8,0,5.0,0,1
R05400,0,6,0.0,1,2,6,8,459.02,14.81,31,62.39599999999999,6,2,459.02,4,4,4,12,30.94,12.57,1.09,0.26,0.16,0.35,0.1,0,4.187,4.187,5.0,5.0,50.2,3.2,0.0,160.64,410,2.0,4.0,-2.0,0.5,31,0,4.3,0,0
R05401,0,23,0.0,0,1,3,4,401.57,18.25,22,27.554,23,1,401.57,2,2,4,8,33.23,15.41,1.12,0.68,0.23,0.14,0.18,0,4.264,4.264,6.0,6.0,54.0,3.17,0.17,171.18,331,1.0,2.0,-1.0,0.5,22,0,4.7,3,2
R05402,0,6,0.0,1,1,2,4,204.28,15.71,13,12.62,6,1,204.28,4,2,1,7,31.23,13.59,1.15,0.23,0.38,0.46,0.31,0,4.531,4.531,6.0,6.0,144.17,3.83,0.33,552.17,281,1.0,1.0,0.0,1.0,13,1,4.7,0,0
R05404,0,54,0.0,0,0,4,8,574.58,20.52,28,0.0,54,0,574.58,1,1,5,7,31.71,15.76,1.18,0.29,0.25,0.21,0.21,0,4.121,4.121,3.0,3.0,291.0,2.33,0.33,678.03,123,0.0,4.0,-4.0,0.0,28,1,4.2,0,2
R05405,1,24,0.0,0,1,4,6,542.29,24.65,22,23.911999999999995,24,1,542.29,2,2,5,9,28.32,17.67,1.24,0.55,0.5,0.36,0.32,0,4.414,4.414,3.0,3.0,54.33,2.0,0.67,108.66,424,1.0,3.0,-2.0,0.33,21,0,4.3,2,1
R05406,0,32,0.0,0,0,3,4,423.48,21.17,20,0.0,32,0,423.48,1,1,4,6,28.45,15.87,1.27,0.3,0.6,0.35,0.2,0,4.06,4.06,2.0,2.0,90.5,4.0,0.0,362.0,502,0.0,3.0,-3.0,0.0,20,0,4.8,0,1
R05407,0,39,0.0,0,0,2,3,327.97,19.29,17,0.0,39,0,327.97,1,1,2,4,35.18,16.73,1.08,0.24,0.24,0.35,0.18,0,4.271,4.271,3.0,3.0,194.0,1.33,0.0,258.02,490,0.0,2.0,-2.0,0.0,17,0,4.4,0,0
R05408,0,27,0.0,0,1,2,5,364.81,17.37,21,29.081000000000003,27,1,364.81,2,2,3,7,29.43,14.62,1.14,0.1,0.57,0.19,0.19,0,4.148,4.148,4.0,4.0,45.75,2.25,0.0,102.94,342,1.0,1.0,0.0,1.0,21,0,4.2,0,1
R05409,0,4,0.0,1,2,5,7,541.8,21.67,25,28.732,4,2,541.8,4,4,5,13,29.68,15.94,1.2,0.36,0.28,0.16,0.24,0,4.392,4.392,6.0,6.0,27.17,2.83,0.0,76.89,129,2.0,3.0,-1.0,0.67,25,0,5.0,0,0
R05410,0,5,0.0,1,1,3,5,358.26,18.86,19,25.552000000000003,5,1,358.26,4,2,3,9,29.79,13.92,1.19,0.37,0.05,0.26,0.11,0,4.142,4.142,8.0,8.0,48.62,2.38,0.38,115.72,248,1.0,2.0,-1.0,0.5,19,0,4.8,1,0
R05411,0,35,0.0,0,0,3,4,311.32,19.46,16,0.0,35,0,311.32,1,1,2,4,34.5,15.4,1.15,0.5,0.56,0.25,0.19,0,4.231,4.231,6.0,6.0,45.5,3.5,0.33,159.25,580,0.0,3.0,-3.0,0.0,16,0,3.7,3,1
R05412,0,13,0.0,0,2,4,6,363.35,15.8,23,54.19,13,2,363.35,3,4,3,10,25.7,13.86,1.07,0.43,0.3,0.26,0.17,0,4.278,4.278,6.0,6.0,158.5,2.17,0.83,343.94,342,2.0,2.0,0.0,1.0,22,0,4.6,2,2
R05413,0,23,0.0,0,1,3,5,415.48,16.62,25,22.6,23,1,415.48,2,2,4,8,35.36,13.85,1.12,0.68,0.24,0.24,0.12,0,4.216,4.216,4.0,4.0,32.0,2.75,0.5,88.0,376,1.0,2.0,-1.0,0.5,25,0,3.7,2,0
R05414,0,22,0.0,0,1,5,6,278.82,13.94,20,17.69,22,1,278.82,2,2,1,5,31.25,12.92,1.05,0.2,0.2,0.45,0.1,0,4.46,4.46,0.0,0.0,0.0,0.0,0.0,0.0,97,1.0,4.0,-3.0,0.25,19,0,4.5,0,0
R05415,0,25,0.0,0,2,3,4,372.87,18.64,20,42.428000000000004,25,2,372.87,2,4,3,9,29.7,15.6,1.12,0.35,0.1,0.15,0.2,0,4.16,4.16,2.0,2.0,32.0,3.5,0.0,112.0,116,2.0,1.0,1.0,2.0,20,0,4.0,0,0
R05416,0,23,0.0,0,1,4,5,358.63,15.59,23,11.31,23,1,358.63,2,2,3,7,31.43,13.44,1.09,0.3,0.26,0.22,0.13,0,3.935,3.935,3.0,3.0,195.67,3.67,0.0,718.11,73,1.0,3.0,-2.0,0.33,22,1,4.2,0,0
R05417,0,2,0.0,1,1,5,7,362.09,17.24,21,5.21,2,1,362.09,5,2,3,10,29.9,14.79,1.1,0.29,0.38,0.29,0.14,0,4.114,4.114,10.0,10.0,24.7,2.6,0.2,64.22,469,1.0,4.0,-3.0,0.25,21,0,4.1,0,1
R05418,0,6,0.0,1,3,5,7,478.3,17.71,27,41.15,6,3,478.3,4,5,5,14,33.81,15.6,1.07,0.37,0.41,0.26,0.15,0,4.185,4.185,10.0,10.0,56.4,2.6,0.3,146.64,66,3.0,2.0,1.0,1.5,24,1,4.5,1,1
R05419,0,11,0.0,0,2,4,5,398.09,17.31,23,37.224000000000004,11,2,398.09,3,4,4,11,36.17,13.84,1.14,0.26,0.26,0.3,0.22,0,4.087,4.087,9.0,9.0,131.78,3.56,0.0,469.14,217,2.0,2.0,0.0,1.0,22,0,4.6,0,0
R05420,0,3,0.0,1,4,5,6,622.04,23.04,27,136.399,3,4,622.04,5,5,5,15,35.74,17.14,1.19,0.33,0.44,0.37,0.41,0,4.185,4.185,6.0,6.0,97.33,3.0,0.17,291.99,135,4.0,1.0,3.0,4.0,25,0,4.5,0,0
R05421,1,17,0.0,0,1,3,3,286.99,19.13,15,9.12,17,1,286.99,2,2,1,5,29.53,15.94,1.14,0.2,0.2,0.27,0.27,0,4.167,4.167,5.0,5.0,179.6,2.2,0.2,395.12,334,1.0,2.0,-1.0,0.5,15,0,4.0,0,1
R05422,0,12,0.0,0,2,5,7,341.61,20.09,17,31.1,12,2,341.61,3,4,2,9,28.41,16.94,1.12,0.24,0.29,0.29,0.18,0,4.135,4.135,6.0,6.0,66.83,3.33,0.0,222.54,444,2.0,3.0,-1.0,0.67,17,0,4.1,0,2
R05423,0,24,0.0,0,2,4,4,321.02,17.83,18,39.33,24,2,321.02,2,4,2,8,35.28,15.46,1.12,0.17,0.72,0.22,0.17,0,4.111,4.111,5.0,5.0,529.4,2.0,0.0,1058.8,533,2.0,2.0,0.0,1.0,18,0,4.6,0,1
R05425,0,9,0.0,0,2,3,5,541.42,25.78,21,24.259999999999998,9,2,541.42,4,4,5,13,34.19,19.49,1.2,0.38,0.43,0.29,0.19,0,4.148,4.148,6.0,6.0,58.83,1.83,0.5,107.66,530,2.0,1.0,1.0,2.0,19,0,3.9,2,1
